lcm_timestamp,sensor_timestamp,depth,pressure
1699650992986847,1699650992986822,545.364,-1.0
1699650993139403,1699650993139369,545.371,-1.0
1699650993283802,1699650993283772,545.368,-1.0
1699650993432225,1699650993432207,545.362,-1.0
1699650993587976,1699650993587962,545.362,-1.0
1699650993733087,1699650993733074,545.359,-1.0
1699650993885295,1699650993885253,545.241,-1.0
1699650994029944,1699650994029931,545.201,-1.0
1699650994182197,1699650994182187,545.194,-1.0
1699650994328466,1699650994328456,545.2,-1.0
1699650994482889,1699650994482877,545.206,-1.0
1699650994631661,1699650994631620,545.223,-1.0
1699650994779209,1699650994779191,545.219,-1.0
1699650994930231,1699650994930212,545.207,-1.0
1699650995080821,1699650995080796,545.213,-1.0
1699650995226977,1699650995226959,545.215,-1.0
1699650995381236,1699650995381222,545.213,-1.0
1699650995524398,1699650995524369,545.212,-1.0
1699650995675458,1699650995675445,545.208,-1.0
1699650995822196,1699650995822184,545.205,-1.0
1699650995977291,1699650995977144,545.201,-1.0
1699650996126059,1699650996126042,545.202,-1.0
1699650996273753,1699650996273736,545.196,-1.0
1699650996426860,1699650996426825,545.194,-1.0
1699650996571957,1699650996571914,545.195,-1.0
1699650996721482,1699650996721467,545.197,-1.0
1699650996873731,1699650996873678,545.194,-1.0
1699650997018336,1699650997018258,545.196,-1.0
1699650997170153,1699650997170130,545.199,-1.0
1699650997317208,1699650997317192,545.2,-1.0
1699650997468859,1699650997468818,545.199,-1.0
1699650997615404,1699650997615386,545.194,-1.0
1699650997768076,1699650997768064,545.186,-1.0
1699650997916678,1699650997916666,545.186,-1.0
1699650998067366,1699650998067306,545.192,-1.0
1699650998216163,1699650998216112,545.193,-1.0
1699650998361843,1699650998361833,545.194,-1.0
1699650998512247,1699650998512231,545.189,-1.0
1699650998665701,1699650998665681,545.188,-1.0
1699650998812711,1699650998812698,545.19,-1.0
1699650998963545,1699650998963497,545.188,-1.0
1699650999114878,1699650999114847,545.188,-1.0
1699650999261873,1699650999261857,545.196,-1.0
1699650999412861,1699650999412848,545.189,-1.0
1699650999559916,1699650999559906,545.188,-1.0
1699650999709515,1699650999709487,545.187,-1.0
1699650999855691,1699650999855677,545.182,-1.0
1699651000007583,1699651000007563,545.183,-1.0
1699651000160052,1699651000159959,545.185,-1.0
1699651000303917,1699651000303904,545.188,-1.0
1699651000456908,1699651000456857,545.189,-1.0
1699651000607184,1699651000607170,545.187,-1.0
1699651000755781,1699651000755767,545.179,-1.0
1699651000900387,1699651000900373,545.182,-1.0
1699651001053367,1699651001053341,545.176,-1.0
1699651001200515,1699651001200495,545.174,-1.0
1699651001353347,1699651001353332,545.176,-1.0
1699651001503009,1699651001502996,545.172,-1.0
1699651001653611,1699651001653580,545.162,-1.0
1699651001806303,1699651001806277,545.163,-1.0
1699651001953050,1699651001952975,545.163,-1.0
1699651002103651,1699651002103618,545.166,-1.0
1699651002248305,1699651002248289,545.167,-1.0
1699651002399898,1699651002399884,545.172,-1.0
1699651002547499,1699651002547482,545.177,-1.0
1699651002698843,1699651002698828,545.175,-1.0
1699651002850961,1699651002850923,545.182,-1.0
1699651002997494,1699651002997479,545.179,-1.0
1699651003145634,1699651003145603,545.181,-1.0
1699651003292364,1699651003292335,545.18,-1.0
1699651003447218,1699651003447162,545.178,-1.0
1699651003592428,1699651003592409,545.179,-1.0
1699651003742729,1699651003742710,545.184,-1.0
1699651003891297,1699651003891279,545.182,-1.0
1699651004039811,1699651004039800,545.179,-1.0
1699651004187413,1699651004187399,545.182,-1.0
1699651004339137,1699651004339125,545.182,-1.0
1699651004485555,1699651004485534,545.18,-1.0
1699651004636745,1699651004636690,545.181,-1.0
1699651004787134,1699651004787121,545.178,-1.0
1699651004934927,1699651004934915,545.177,-1.0
1699651005086471,1699651005086459,545.17,-1.0
1699651005232309,1699651005232274,545.178,-1.0
1699651005384140,1699651005384103,545.187,-1.0
1699651005534857,1699651005534825,545.23,-1.0
1699651005682688,1699651005682674,545.247,-1.0
1699651005831542,1699651005831520,545.248,-1.0
1699651005980294,1699651005980144,545.247,-1.0
1699651006130539,1699651006130522,545.251,-1.0
1699651006278485,1699651006278470,545.25,-1.0
1699651006427383,1699651006427354,545.254,-1.0
1699651006577563,1699651006577535,545.255,-1.0
1699651006727255,1699651006727199,545.256,-1.0
1699651006878519,1699651006878512,545.257,-1.0
1699651007029011,1699651007028973,545.268,-1.0
1699651007181707,1699651007181663,545.32,-1.0
1699651007327822,1699651007327800,545.336,-1.0
1699651007478203,1699651007478191,545.338,-1.0
1699651007625161,1699651007625091,545.327,-1.0
1699651007777185,1699651007777163,545.327,-1.0
1699651007921720,1699651007921659,545.329,-1.0
1699651008073996,1699651008073978,545.334,-1.0
1699651008220783,1699651008220771,545.332,-1.0
1699651008373427,1699651008373381,545.333,-1.0
1699651008525123,1699651008525106,545.335,-1.0
1699651008673430,1699651008673418,545.304,-1.0
1699651008821060,1699651008821048,545.185,-1.0
1699651008967534,1699651008967521,545.18,-1.0
1699651009117827,1699651009117771,545.17,-1.0
1699651009267771,1699651009267755,545.161,-1.0
1699651009417259,1699651009417237,545.166,-1.0
1699651009565039,1699651009564999,545.188,-1.0
1699651009714646,1699651009714632,545.195,-1.0
1699651009866739,1699651009866724,545.193,-1.0
1699651010011352,1699651010011343,545.184,-1.0
1699651010163447,1699651010163421,545.188,-1.0
1699651010310195,1699651010310180,545.191,-1.0
1699651010463295,1699651010463180,545.191,-1.0
1699651010613819,1699651010613802,545.194,-1.0
1699651010760520,1699651010760497,545.189,-1.0
1699651010913151,1699651010913064,545.187,-1.0
1699651011058852,1699651011058830,545.193,-1.0
1699651011209119,1699651011209100,545.194,-1.0
1699651011359985,1699651011359975,545.193,-1.0
1699651011506553,1699651011506541,545.201,-1.0
1699651011658525,1699651011658515,545.208,-1.0
1699651011805647,1699651011805625,545.199,-1.0
1699651011955519,1699651011955503,545.198,-1.0
1699651012104040,1699651012104025,545.204,-1.0
1699651012253434,1699651012253420,545.2,-1.0
1699651012400352,1699651012400338,545.188,-1.0
1699651012553000,1699651012552991,545.193,-1.0
1699651012704943,1699651012704919,545.193,-1.0
1699651012850673,1699651012850591,545.195,-1.0
1699651012999917,1699651012999891,545.197,-1.0
1699651013153924,1699651013153909,545.195,-1.0
1699651013297359,1699651013297345,545.194,-1.0
1699651013451575,1699651013451554,545.19,-1.0
1699651013596217,1699651013596203,545.188,-1.0
1699651013748907,1699651013748877,545.189,-1.0
1699651013893323,1699651013893284,545.189,-1.0
1699651014045536,1699651014045521,545.188,-1.0
1699651014192192,1699651014192175,545.191,-1.0
1699651014344605,1699651014344572,545.184,-1.0
1699651014494561,1699651014494548,545.195,-1.0
1699651014643566,1699651014643549,545.193,-1.0
1699651014793642,1699651014793628,545.188,-1.0
1699651014938646,1699651014938628,545.191,-1.0
1699651015091237,1699651015091214,545.191,-1.0
1699651015244070,1699651015244006,545.192,-1.0
1699651015387362,1699651015387344,545.194,-1.0
1699651015541375,1699651015541355,545.188,-1.0
1699651015685957,1699651015685943,545.189,-1.0
1699651015836782,1699651015836745,545.194,-1.0
1699651015984971,1699651015984957,545.197,-1.0
1699651016135399,1699651016135382,545.196,-1.0
1699651016286902,1699651016286889,545.187,-1.0
1699651016433075,1699651016433046,545.193,-1.0
1699651016587412,1699651016587398,545.19,-1.0
1699651016735050,1699651016735036,545.19,-1.0
1699651016884654,1699651016884636,545.187,-1.0
1699651017033864,1699651017033003,545.178,-1.0
1699651017181627,1699651017181613,545.189,-1.0
1699651017332751,1699651017332712,545.188,-1.0
1699651017479301,1699651017479288,545.188,-1.0
1699651017628780,1699651017628757,545.194,-1.0
1699651017783908,1699651017783893,545.197,-1.0
1699651017927417,1699651017927402,545.192,-1.0
1699651018078874,1699651018078859,545.191,-1.0
1699651018228031,1699651018227794,545.188,-1.0
1699651018376894,1699651018376865,545.188,-1.0
1699651018526838,1699651018526798,545.197,-1.0
1699651018674020,1699651018674005,545.194,-1.0
1699651018827006,1699651018826981,545.192,-1.0
1699651018972342,1699651018972329,545.193,-1.0
1699651019125079,1699651019125059,545.196,-1.0
1699651019275528,1699651019275503,545.2,-1.0
1699651019422467,1699651019422441,545.199,-1.0
1699651019573329,1699651019573319,545.195,-1.0
1699651019720934,1699651019720906,545.19,-1.0
1699651019873104,1699651019873061,545.192,-1.0
1699651020022432,1699651020022417,545.188,-1.0
1699651020172583,1699651020172572,545.194,-1.0
1699651020319040,1699651020319017,545.191,-1.0
1699651020467669,1699651020467654,545.235,-1.0
1699651020617403,1699651020617389,545.259,-1.0
1699651020765683,1699651020765641,545.272,-1.0
1699651020917052,1699651020917035,545.268,-1.0
1699651021063652,1699651021063633,545.269,-1.0
1699651021213303,1699651021213288,545.267,-1.0
1699651021365334,1699651021365317,545.274,-1.0
1699651021513521,1699651021513501,545.278,-1.0
1699651021665294,1699651021665261,545.268,-1.0
1699651021815065,1699651021815010,545.277,-1.0
1699651021959620,1699651021959607,545.281,-1.0
1699651022112047,1699651022112023,545.327,-1.0
1699651022260256,1699651022260242,545.352,-1.0
1699651022409043,1699651022408987,545.354,-1.0
1699651022555349,1699651022555323,545.343,-1.0
1699651022709141,1699651022709126,545.349,-1.0
1699651022855868,1699651022855856,545.351,-1.0
1699651023005643,1699651023005630,545.352,-1.0
1699651023159198,1699651023159164,545.355,-1.0
1699651023303212,1699651023303201,545.354,-1.0
1699651023455831,1699651023455820,545.355,-1.0
1699651023600190,1699651023600176,545.36,-1.0
1699651023755777,1699651023755739,545.265,-1.0
1699651023898226,1699651023898214,545.202,-1.0
1699651024050339,1699651024050317,545.202,-1.0
1699651024196915,1699651024196903,545.195,-1.0
1699651024351153,1699651024351138,545.188,-1.0
1699651024495424,1699651024495414,545.196,-1.0
1699651024646105,1699651024646091,545.213,-1.0
1699651024798728,1699651024798717,545.215,-1.0
1699651024951046,1699651024951021,545.213,-1.0
1699651025096450,1699651025096363,545.219,-1.0
1699651025246416,1699651025246397,545.225,-1.0
1699651025397272,1699651025397251,545.218,-1.0
1699651025548496,1699651025548476,545.22,-1.0
1699651025697519,1699651025697501,545.217,-1.0
1699651025843164,1699651025843144,545.224,-1.0
1699651025994801,1699651025994781,545.217,-1.0
1699651026139478,1699651026139441,545.216,-1.0
1699651026293132,1699651026293117,545.222,-1.0
1699651026443085,1699651026443045,545.223,-1.0
1699651026589378,1699651026589362,545.222,-1.0
1699651026740826,1699651026740813,545.22,-1.0
1699651026893444,1699651026893432,545.212,-1.0
1699651027040987,1699651027040970,545.218,-1.0
1699651027190059,1699651027190047,545.218,-1.0
1699651027336416,1699651027336404,545.216,-1.0
1699651027488292,1699651027488276,545.222,-1.0
1699651027639942,1699651027639929,545.222,-1.0
1699651027786772,1699651027786751,545.225,-1.0
1699651027937292,1699651027937257,545.22,-1.0
1699651028083635,1699651028083607,545.223,-1.0
1699651028234466,1699651028234427,545.223,-1.0
1699651028382325,1699651028382277,545.219,-1.0
1699651028532922,1699651028532909,545.217,-1.0
1699651028685181,1699651028685164,545.215,-1.0
1699651028831043,1699651028830892,545.213,-1.0
1699651028983190,1699651028983165,545.21,-1.0
1699651029127482,1699651029127449,545.215,-1.0
1699651029283971,1699651029283948,545.218,-1.0
1699651029432602,1699651029432348,545.211,-1.0
1699651029577934,1699651029577907,545.211,-1.0
1699651029729120,1699651029729108,545.209,-1.0
1699651029881828,1699651029881812,545.211,-1.0
1699651030027978,1699651030027963,545.22,-1.0
1699651030178226,1699651030178202,545.222,-1.0
1699651030324837,1699651030324811,545.217,-1.0
1699651030477139,1699651030477127,545.21,-1.0
1699651030626578,1699651030626560,545.22,-1.0
1699651030774039,1699651030774028,545.22,-1.0
1699651030926650,1699651030926623,545.213,-1.0
1699651031076378,1699651031076332,545.209,-1.0
1699651031224411,1699651031224383,545.211,-1.0
1699651031374926,1699651031374909,545.209,-1.0
1699651031521694,1699651031521667,545.201,-1.0
1699651031675202,1699651031675187,545.208,-1.0
1699651031826594,1699651031826462,545.203,-1.0
1699651031971668,1699651031971646,545.208,-1.0
1699651032120509,1699651032120494,545.207,-1.0
1699651032271392,1699651032271379,545.202,-1.0
1699651032419501,1699651032419488,545.207,-1.0
1699651032570127,1699651032570115,545.21,-1.0
1699651032723535,1699651032723503,545.212,-1.0
1699651032869016,1699651032868983,545.207,-1.0
1699651033020634,1699651033020598,545.212,-1.0
1699651033166226,1699651033166196,545.206,-1.0
1699651033320143,1699651033320111,545.206,-1.0
1699651033468427,1699651033468408,545.21,-1.0
1699651033615224,1699651033615206,545.206,-1.0
1699651033768868,1699651033768853,545.205,-1.0
1699651033916141,1699651033916092,545.211,-1.0
1699651034065277,1699651034065255,545.209,-1.0
1699651034215477,1699651034215462,545.214,-1.0
1699651034365420,1699651034365384,545.208,-1.0
1699651034514662,1699651034514647,545.207,-1.0
1699651034667173,1699651034667136,545.209,-1.0
1699651034814035,1699651034814018,545.209,-1.0
1699651034965673,1699651034965654,545.201,-1.0
1699651035109162,1699651035109146,545.196,-1.0
1699651035261670,1699651035261655,545.206,-1.0
1699651035413924,1699651035413911,545.255,-1.0
1699651035559762,1699651035559747,545.262,-1.0
1699651035710598,1699651035710582,545.27,-1.0
1699651035856572,1699651035856528,545.28,-1.0
1699651036008216,1699651036008201,545.281,-1.0
1699651036155495,1699651036155466,545.276,-1.0
1699651036306683,1699651036306669,545.28,-1.0
1699651036454854,1699651036454802,545.276,-1.0
1699651036604969,1699651036604942,545.281,-1.0
1699651036751943,1699651036751894,545.281,-1.0
1699651036901083,1699651036901062,545.299,-1.0
1699651037054307,1699651037054287,545.348,-1.0
1699651037201290,1699651037201246,545.364,-1.0
1699651037351413,1699651037351303,545.375,-1.0
1699651037498349,1699651037498315,545.373,-1.0
1699651037653126,1699651037653106,545.371,-1.0
1699651037798676,1699651037798661,545.366,-1.0
1699651037947611,1699651037947585,545.362,-1.0
1699651038097426,1699651038097368,545.364,-1.0
1699651038245929,1699651038245899,545.362,-1.0
1699651038395550,1699651038395539,545.37,-1.0
1699651038544339,1699651038544320,545.354,-1.0
1699651038696453,1699651038696435,545.234,-1.0
1699651038842054,1699651038842035,545.209,-1.0
1699651038991743,1699651038991730,545.205,-1.0
1699651039138505,1699651039138465,545.203,-1.0
1699651039288915,1699651039288882,545.203,-1.0
1699651039443577,1699651039443561,545.205,-1.0
1699651039587538,1699651039587499,545.229,-1.0
1699651039741129,1699651039741118,545.232,-1.0
1699651039885811,1699651039885795,545.227,-1.0
1699651040037719,1699651040037658,545.223,-1.0
1699651040188099,1699651040188087,545.226,-1.0
1699651040334882,1699651040334861,545.223,-1.0
1699651040487080,1699651040487042,545.222,-1.0
1699651040631854,1699651040631812,545.221,-1.0
1699651040784078,1699651040784062,545.218,-1.0
1699651040935539,1699651040935518,545.221,-1.0
1699651041084036,1699651041084024,545.219,-1.0
1699651041234032,1699651041234020,545.211,-1.0
1699651041379923,1699651041379896,545.212,-1.0
1699651041531702,1699651041531666,545.207,-1.0
1699651041685164,1699651041685124,545.208,-1.0
1699651041830671,1699651041830432,545.213,-1.0
1699651041981292,1699651041981277,545.219,-1.0
1699651042126795,1699651042126779,545.214,-1.0
1699651042282982,1699651042282963,545.211,-1.0
1699651042429386,1699651042429338,545.214,-1.0
1699651042582093,1699651042582075,545.209,-1.0
1699651042732334,1699651042732319,545.21,-1.0
1699651042879292,1699651042879278,545.206,-1.0
1699651043029154,1699651043029134,545.2,-1.0
1699651043184813,1699651043184775,545.203,-1.0
1699651043326897,1699651043326882,545.197,-1.0
1699651043480551,1699651043480539,545.205,-1.0
1699651043632383,1699651043632276,545.212,-1.0
1699651043777271,1699651043777224,545.209,-1.0
1699651043929508,1699651043929488,545.208,-1.0
1699651044074016,1699651044074005,545.207,-1.0
1699651044225433,1699651044225419,545.202,-1.0
1699651044378207,1699651044378166,545.206,-1.0
1699651044525231,1699651044525214,545.203,-1.0
1699651044671503,1699651044671488,545.206,-1.0
1699651044822019,1699651044822007,545.204,-1.0
1699651044973249,1699651044973216,545.198,-1.0
1699651045119733,1699651045119724,545.196,-1.0
1699651045272387,1699651045272286,545.198,-1.0
1699651045419944,1699651045419934,545.199,-1.0
1699651045569156,1699651045569108,545.201,-1.0
1699651045721267,1699651045721244,545.201,-1.0
1699651045868492,1699651045868449,545.201,-1.0
1699651046017762,1699651046017744,545.197,-1.0
1699651046168303,1699651046168265,545.196,-1.0
1699651046315026,1699651046315009,545.194,-1.0
1699651046463700,1699651046463684,545.191,-1.0
1699651046613889,1699651046613866,545.192,-1.0
1699651046765318,1699651046765301,545.188,-1.0
1699651046912228,1699651046912208,545.195,-1.0
1699651047064092,1699651047064081,545.189,-1.0
1699651047210695,1699651047210631,545.192,-1.0
1699651047360748,1699651047360735,545.195,-1.0
1699651047506908,1699651047506894,545.197,-1.0
1699651047658971,1699651047658959,545.189,-1.0
1699651047811812,1699651047811295,545.182,-1.0
1699651047958907,1699651047958887,545.189,-1.0
1699651048108969,1699651048108950,545.184,-1.0
1699651048256832,1699651048256777,545.187,-1.0
1699651048405126,1699651048405112,545.186,-1.0
1699651048553562,1699651048553548,545.188,-1.0
1699651048705718,1699651048705605,545.188,-1.0
1699651048856648,1699651048856628,545.186,-1.0
1699651049002572,1699651049002556,545.188,-1.0
1699651049155122,1699651049155105,545.188,-1.0
