lcm_timestamp,sensor_timestamp,latitude,longitude,altitude
1699643964750352,-2208918567810000,36.752795,-122.05609333333334,-544.0
1699643967746200,-2208918564909999,36.752795,-122.05609833333334,-544.1
1699643970741126,-2208918561969999,36.75279666666667,-122.05609,-544.2
1699643972738522,-2208918559110000,36.75279166666667,-122.05609333333334,-543.8
1699643975731990,-2208918556239999,36.75279666666667,-122.05609333333334,-543.8
1699643978728191,-2208918553340000,36.75279666666667,-122.05609166666666,-544.6
1699643981723118,-2208918550480000,36.75279666666667,-122.05609166666666,-543.9
1699643984719045,-2208918547550000,36.75279833333333,-122.056105,-543.8
1699643987714010,-2208918544699999,36.752795,-122.0561,-544.2
1699643990708833,-2208918541830000,36.752788333333335,-122.05609,-544.4
1699643993703792,-2208918538960000,36.752795,-122.05608833333334,-543.8
1699643996761975,-2208918536100000,36.75279666666667,-122.05608833333334,-544.2
1699643998758971,-2208918533219999,36.75280166666667,-122.05608,-543.8
1699644001753900,-2208918530389999,36.752805,-122.05606333333333,-544.2
1699644004748918,-2208918527540000,36.752805,-122.05604,-544.6
1699644007752030,-2208918524620000,36.75279833333333,-122.056025,-543.6
1699644010738737,-2208918521739999,36.752795,-122.05601833333333,-543.9
1699644013734664,-2208918518889999,36.752785,-122.05601166666666,-544.6
1699644016730042,-2208918516010000,36.752761666666665,-122.05600833333334,-544.5
1699644018726725,-2208918513090000,36.752745,-122.05602,-543.6
1699644021721757,-2208918510210000,36.75273333333333,-122.056025,-544.4
1699644024717030,-2208918507280000,36.75271,-122.05604166666667,-544.8
1699644027719652,-2208918504370000,36.752696666666665,-122.056055,-544.2
1699644030707520,-2208918501489999,36.752695,-122.05607166666667,-544.1
1699644033702283,-2208918498600000,36.75269,-122.056085,-543.9
1699644036759551,-2208918495679999,36.75269,-122.05609666666666,-544.5
1699644039755581,-2208918492830000,36.75268666666667,-122.05609666666666,-544.5
1699644042750222,-2208918489870000,36.75268,-122.05610666666666,-544.1
1699644045746397,-2208918486920000,36.75266333333333,-122.05611333333333,-544.4
1699644047742380,-2208918484070000,36.752653333333335,-122.05611166666667,-544.8
1699644050738380,-2208918481199999,36.75264,-122.05611333333333,-545.1
1699644053733368,-2208918478350000,36.752628333333334,-122.05612166666667,-544.6
1699644056728262,-2208918475480000,36.75262333333333,-122.05611666666667,-544.9
1699644059723237,-2208918472650000,36.752608333333335,-122.05611666666667,-544.9
1699644062717106,-2208918469820000,36.7526,-122.05612333333333,-544.8
1699644065713194,-2208918466880000,36.752595,-122.05613166666667,-545.0
1699644068709285,-2208918463960000,36.75259,-122.05611,-545.2
1699644070705134,-2208918461130000,36.752583333333334,-122.05610333333334,-544.4
1699644073763107,-2208918458280000,36.75258,-122.05609666666666,-544.5
1699644076758057,-2208918455460000,36.752563333333335,-122.056095,-544.9
1699644079753053,-2208918452650000,36.75255,-122.05609833333334,-544.6
1699644082749055,-2208918449820000,36.752545,-122.056085,-544.6
1699644085742989,-2208918446960000,36.752545,-122.05607833333333,-544.2
1699644087739933,-2208918444139999,36.752545,-122.05607166666667,-543.9
1699644090736012,-2208918441260000,36.75254833333334,-122.05606833333333,-544.1
1699644093730859,-2208918438370000,36.75254666666667,-122.05605833333334,-544.2
1699644096725860,-2208918435520000,36.752538333333334,-122.05606,-543.0
1699644099720874,-2208918432679999,36.752541666666666,-122.05606333333333,-543.1
1699644102716016,-2208918429820000,36.752525,-122.05605166666666,-543.2
1699644105711805,-2208918426920000,36.752518333333335,-122.05604,-542.2
1699644108706400,-2208918424030000,36.75251,-122.056035,-542.2
1699644111763703,-2208918421120000,36.752505,-122.05603,-542.1
1699644113760661,-2208918418230000,36.7525,-122.05602,-542.0
1699644116756611,-2208918415320000,36.752493333333334,-122.05601166666666,-541.8
1699644119750554,-2208918412440000,36.752491666666664,-122.05599166666667,-541.8
1699644122754699,-2208918409560000,36.752485,-122.05596833333334,-541.1
1699644125741533,-2208918406639999,36.75249,-122.05593166666667,-541.4
1699644128736490,-2208918403760000,36.752496666666666,-122.05590833333333,-540.6
1699644131731437,-2208918400940000,36.75250833333333,-122.05588666666667,-540.6
1699644134734440,-2208918398070000,36.75250666666667,-122.05587,-540.9
1699644136724438,-2208918395239999,36.752505,-122.05585666666667,-539.9
1699644139718308,-2208918392350000,36.752505,-122.05585333333333,-539.8
1699644142721438,-2208918389469999,36.75251166666666,-122.05584333333333,-540.2
1699644145709418,-2208918386540000,36.75250333333334,-122.05582666666666,-539.4
1699644148705296,-2208918383679999,36.75250166666667,-122.05581666666667,-539.1
1699644151762238,-2208918380880000,36.75250166666667,-122.05580666666667,-539.5
1699644153759207,-2208918378010000,36.75248666666667,-122.05579833333333,-538.5
1699644156754208,-2208918375130000,36.75248166666667,-122.05580166666667,-538.5
1699644159749142,-2208918372300000,36.752473333333334,-122.05580833333333,-539.2
1699644162744095,-2208918369389999,36.75241333333334,-122.05605,-538.0
1699644165739057,-2208918366489999,36.752426666666665,-122.05606,-537.9
1699644168735229,-2208918363659999,36.75244,-122.05605666666666,-538.4
1699644171730002,-2208918360739999,36.752465,-122.05582166666667,-537.6
1699644174724996,-2208918357889999,36.75247,-122.055825,-537.4
1699644177720001,-2208918354980000,36.75247,-122.05581,-537.4
1699644180714871,-2208918352120000,36.75248,-122.05579666666667,-537.6
1699644182711902,-2208918349239999,36.75250166666667,-122.05579333333333,-536.4
1699644185706882,-2208918346350000,36.75252833333333,-122.05580333333333,-534.8
1699644188764993,-2208918343420000,36.75254666666667,-122.055795,-538.4
1699644191760831,-2208918340540000,36.75257333333333,-122.05580833333333,-538.0
1699644194754808,-2208918337659999,36.75259166666667,-122.055815,-537.8
1699644197750752,-2208918334790000,36.75261166666667,-122.05581,-538.1
1699644200745836,-2208918331860000,36.752625,-122.05580333333333,-538.9
1699644203741060,-2208918328980000,36.752633333333335,-122.055795,-539.0
1699644206735961,-2208918326030000,36.752646666666664,-122.05578333333334,-538.9
1699644208732845,-2208918323179999,36.75265666666667,-122.05577166666667,-539.6
1699644211727565,-2208918320300000,36.75266833333333,-122.05575166666667,-539.0
1699644214723577,-2208918317380000,36.75268833333333,-122.05573333333334,-540.0
1699644217718574,-2208918314500000,36.752718333333334,-122.05572833333333,-540.6
1699644220713491,-2208918311679999,36.75274833333334,-122.05571166666667,-540.4
1699644223708501,-2208918308730000,36.752766666666666,-122.05571,-539.9
1699644226704470,-2208918305790000,36.752788333333335,-122.055695,-540.9
1699644229775451,-2208918302929999,36.752806666666665,-122.055695,-541.2
1699644231774269,-2208918300110000,36.75282166666667,-122.05570333333333,-541.5
1699644234769700,-2208918297260000,36.75284,-122.055725,-540.6
1699644237769207,-2208918294440000,36.752855,-122.055755,-541.1
1699644240754117,-2208918291550000,36.75286,-122.05576833333333,-541.4
1699644243746275,-2208918288650000,36.75287,-122.05578333333334,-541.8
1699644246743288,-2208918285770000,36.752876666666666,-122.05577833333334,-541.5
1699644260710909,-2208918271429999,36.75289166666666,-122.05578166666666,-544.6
1699644263723068,-2208918268550000,36.75289,-122.05578666666666,-544.8
1699644266707158,-2208918265699999,36.75288666666667,-122.05578833333334,-544.5
1699644269717797,-2208918262840000,36.75288333333334,-122.055795,-544.9
1699644272754929,-2208918259940000,36.75288,-122.05579833333333,-544.4
1699644275749858,-2208918257120000,36.752875,-122.05582166666667,-544.4
1699644277745707,-2208918254190000,36.75287333333333,-122.05582,-545.4
1699644283736876,-2208918248449999,36.75288,-122.05582833333334,-544.0
1699644286731912,-2208918245590000,36.75288333333334,-122.05585666666667,-544.8
1699644289727811,-2208918242739999,36.752855,-122.055835,-544.8
1699644292722748,-2208918239889999,36.75286666666667,-122.05584333333333,-543.8
1699644295716540,-2208918236949999,36.752876666666666,-122.05585166666667,-545.1
1699644297714695,-2208918234090000,36.75288166666667,-122.05584666666667,-543.9
1699644300709720,-2208918231190000,36.752885,-122.05584833333333,-544.1
1699644303704613,-2208918228350000,36.75288333333334,-122.05583333333334,-545.2
1699644306762541,-2208918225429999,36.752876666666666,-122.05582333333334,-544.6
1699644309757812,-2208918222590000,36.752628333333334,-122.05595833333334,-544.0
1699644312752496,-2208918219699999,36.75263833333333,-122.055985,-544.2
1699644315748027,-2208918216770000,36.75289,-122.05581666666667,-544.9
1699644318743445,-2208918213969999,36.75289333333333,-122.05580333333333,-544.4
1699644320739390,-2208918211060000,36.752898333333334,-122.05580666666667,-544.1
1699644323734445,-2208918208120000,36.75289,-122.05581166666667,-544.9
1699644326729580,-2208918205250000,36.75289,-122.05582166666667,-544.6
1699644329725311,-2208918202340000,36.75289,-122.05582333333334,-544.1
1699644332720302,-2208918199440000,36.752895,-122.05580666666667,-544.6
1699644335715266,-2208918196550000,36.7529,-122.05579666666667,-544.8
1699644338710321,-2208918193690000,36.752905,-122.05580333333333,-544.1
1699644341705215,-2208918190870000,36.75262333333333,-122.05607333333333,-544.1
1699644344763154,-2208918187960000,36.752605,-122.05606666666667,-544.5
1699644346760139,-2208918185139999,36.7529,-122.05585,-544.6
1699644349755292,-2208918182199999,36.75290833333333,-122.05588833333333,-544.4
1699644352751238,-2208918179280000,36.75289166666666,-122.055885,-544.5
1699644355745051,-2208918176360000,36.752885,-122.05585833333333,-544.4
1699644358741027,-2208918173489999,36.752878333333335,-122.05585,-545.0
1699644361736053,-2208918170550000,36.752871666666664,-122.055815,-544.0
1699644364730786,-2208918167710000,36.752858333333336,-122.05578333333334,-544.6
1699644367725873,-2208918164860000,36.75284666666667,-122.05578,-544.8
1699644370721920,-2208918162020000,36.75286333333333,-122.05576666666667,-544.6
1699644372717793,-2208918159080000,36.75283833333334,-122.05576833333333,-544.2
1699644375713811,-2208918156239999,36.75283833333334,-122.05575166666667,-544.4
1699644378708748,-2208918153389999,36.752851666666665,-122.05575666666667,-544.8
1699644381765651,-2208918150460000,36.75286166666667,-122.05576166666667,-544.1
1699644384768781,-2208918147530000,36.752858333333336,-122.05576833333333,-544.9
1699644387756630,-2208918144690000,36.752855,-122.05577666666667,-544.6
1699644390752652,-2208918141850000,36.752853333333334,-122.05578666666666,-544.4
1699644393746720,-2208918138909999,36.75284666666667,-122.05578833333334,-544.6
1699644396749656,-2208918135969999,36.75284833333333,-122.05579,-544.1
1699644398739919,-2208918133090000,36.752851666666665,-122.05578166666666,-545.1
1699644401734868,-2208918130260000,36.752858333333336,-122.05576833333333,-544.4
1699644404737658,-2208918127440000,36.75284833333333,-122.05575833333333,-544.1
1699644407724550,-2208918124590000,36.75284833333333,-122.05575666666667,-544.5
1699644410719275,-2208918121739999,36.752855,-122.05574333333334,-544.9
1699644413715445,-2208918118860000,36.752856666666666,-122.055755,-544.1
1699644416717421,-2208918115900000,36.752858333333336,-122.05577833333334,-544.9
1699644419705318,-2208918113000000,36.75285,-122.055775,-545.0
1699644421764259,-2208918110120000,36.75285,-122.05579166666666,-543.8
1699644424759340,-2208918107190000,36.752851666666665,-122.0558,-544.4
1699644427755198,-2208918104310000,36.752851666666665,-122.05581,-545.2
1699644430750262,-2208918101370000,36.752845,-122.05581333333333,-545.1
1699644433745224,-2208918098540000,36.75284166666667,-122.055815,-543.6
1699644436741182,-2208918095679999,36.75284333333333,-122.05582333333334,-541.9
1699644439735123,-2208918092719999,36.752833333333335,-122.05580333333333,-545.4
1699644445726073,-2208918087010000,36.752845,-122.05582666666666,-544.4
1699644447723007,-2208918084120000,36.75283833333334,-122.05581166666667,-545.0
1699644450717996,-2208918081239999,36.75283666666667,-122.05583166666666,-544.1
1699644453712970,-2208918078340000,36.75284166666667,-122.05579833333333,-544.4
1699644456707957,-2208918075420000,36.752806666666665,-122.055825,-545.1
1699644459765892,-2208918072510000,36.75282166666667,-122.05582333333334,-544.0
1699644462760825,-2208918069630000,36.75284,-122.05582,-544.5
1699644465755929,-2208918066710000,36.75284666666667,-122.05581833333333,-544.6
1699644468750780,-2208918063840000,36.75285,-122.05582333333334,-545.0
1699644471746733,-2208918060989999,36.752851666666665,-122.055825,-543.9
1699644473742710,-2208918058100000,36.752858333333336,-122.055825,-544.6
1699644476738722,-2208918055210000,36.752851666666665,-122.05582333333334,-544.6
1699644479732867,-2208918052360000,36.75284333333333,-122.05581,-544.6
1699644482729609,-2208918049469999,36.75284333333333,-122.05579833333333,-544.6
1699644485723690,-2208918046540000,36.75284833333333,-122.05579333333333,-544.6
1699644488719558,-2208918043719999,36.752851666666665,-122.05579833333333,-544.1
1699644493710440,-2208918038989999,36.752853333333334,-122.05579,-545.1
1699644495707481,-2208918036159999,36.752851666666665,-122.05577833333334,-544.1
1699644498765468,-2208918033270000,36.752845,-122.05576333333333,-544.5
1699644502758435,-2208918030000000,36.752831666666665,-122.05575166666667,-544.5
1699644504755492,-2208918027150000,36.752826666666664,-122.05575,-544.6
1699644508749385,-2208918024070000,36.752826666666664,-122.05575166666667,-544.2
1699644510746375,-2208918021170000,36.75282833333333,-122.05575333333333,-544.1
1699644513741320,-2208918018280000,36.75282166666667,-122.05574333333334,-545.2
1699644519738413,-2208918012540000,36.752806666666665,-122.055755,-544.9
1699644522726211,-2208918009690000,36.75278333333333,-122.05574666666666,-544.5
1699644525722197,-2208918006800000,36.75278333333333,-122.05574333333334,-544.4
1699644528717222,-2208918003909999,36.75277333333333,-122.05571833333333,-544.5
1699644530713195,-2208918001060000,36.75277666666667,-122.05571333333333,-544.4
1699644536777195,-2208917995270000,36.752785,-122.05573,-543.9
1699644539799063,-2208917992380000,36.75279333333334,-122.05576166666667,-544.9
1699644542774796,-2208917989520000,36.7528,-122.055775,-544.8
1699644545754055,-2208917986580000,36.752805,-122.05578166666666,-543.9
1699644548757054,-2208917983780000,36.752805,-122.0558,-544.9
1699644551755818,-2208917980870000,36.75280333333333,-122.0558,-544.5
1699644554746765,-2208917977940000,36.75279833333333,-122.0558,-544.8
1699644556752815,-2208917975100000,36.752806666666665,-122.05580166666667,-544.0
1699644559758719,-2208917972210000,36.75281,-122.05580666666667,-544.2
1699644562736978,-2208917969340000,36.75281666666667,-122.0558,-545.0
1699644565728646,-2208917966480000,36.752813333333336,-122.05579,-544.5
1699644568718683,-2208917963630000,36.75281666666667,-122.05579333333333,-544.2
1699644571730521,-2208917960760000,36.75282,-122.05579333333333,-544.6
1699644574720491,-2208917957929999,36.75282333333333,-122.05579166666666,-544.5
1699644577710687,-2208917955060000,36.752833333333335,-122.055795,-543.8
1699644579720488,-2208917952150000,36.75283666666667,-122.05579333333333,-542.9
1699644582709409,-2208917949290000,36.75283666666667,-122.05578833333334,-545.0
1699644585749544,-2208917946460000,36.75283833333334,-122.05578666666666,-544.0
1699644588744391,-2208917943510000,36.75285,-122.055785,-544.4
1699644591740539,-2208917940590000,36.75286333333333,-122.055785,-544.5
1699644594735476,-2208917937719999,36.75288,-122.05578,-544.9
1699644597731480,-2208917934770000,36.75288333333334,-122.05577166666667,-544.8
1699644603720219,-2208917929080000,36.75287,-122.05577833333334,-544.1
1699644605718341,-2208917926199999,36.75286666666667,-122.05578833333334,-544.6
1699644608713315,-2208917923360000,36.75286333333333,-122.055795,-544.6
1699644611708249,-2208917920480000,36.75285,-122.05581,-545.1
1699644614772287,-2208917917550000,36.75283666666667,-122.05581166666667,-544.9
1699644617760332,-2208917914690000,36.752833333333335,-122.05582833333334,-544.2
1699644620756136,-2208917911790000,36.75282333333333,-122.05583666666666,-545.4
1699644623751012,-2208917908880000,36.75281833333333,-122.05583666666666,-546.8
1699644626754172,-2208917905989999,36.75282,-122.05584333333333,-544.5
1699644628743098,-2208917903150000,36.75282166666667,-122.05584333333333,-544.2
1699644631739025,-2208917900270000,36.75282833333333,-122.05583833333333,-545.1
1699644634740949,-2208917897350000,36.752826666666664,-122.055835,-544.6
1699644637728985,-2208917894460000,36.75283,-122.05583333333334,-544.0
1699644640723948,-2208917891580000,36.752831666666665,-122.05582166666667,-545.0
1699644646721993,-2208917885770000,36.75283666666667,-122.05580333333333,-544.9
1699644649709846,-2208917882889999,36.75286833333333,-122.05581833333333,-544.4
1699644652766801,-2208917880010000,36.752876666666666,-122.05582,-544.6
1699644654763749,-2208917877159999,36.75286666666667,-122.05582166666667,-544.1
1699644657759086,-2208917874320000,36.75285,-122.05580666666667,-544.4
1699644660753764,-2208917871360000,36.752845,-122.05579666666667,-544.5
1699644663749753,-2208917868510000,36.75284,-122.0558,-544.2
1699644666743561,-2208917865639999,36.752831666666665,-122.05580333333333,-544.6
1699644669739300,-2208917862780000,36.75282333333333,-122.05580666666667,-544.5
1699644672734606,-2208917859929999,36.75282166666667,-122.055815,-544.4
1699644675729596,-2208917856960000,36.752826666666664,-122.05582666666666,-544.0
1699644677726661,-2208917854130000,36.75282833333333,-122.05581833333333,-544.6
1699644680722534,-2208917851250000,36.752691666666664,-122.05598833333333,-544.5
1699644683717807,-2208917848380000,36.752835,-122.05580166666667,-544.6
1699644686712423,-2208917845469999,36.75283666666667,-122.05580166666667,-544.0
1699644689707405,-2208917842580000,36.75283833333334,-122.05579833333333,-545.4
1699644692764388,-2208917839730000,36.75284333333333,-122.055795,-547.0
1699644695759271,-2208917836880000,36.752705,-122.05594666666667,-544.1
1699644698755353,-2208917834020000,36.75270833333333,-122.05593666666667,-545.5
1699644700752372,-2208917831130000,36.75284666666667,-122.05579,-547.1
1699644703747251,-2208917828300000,36.75285,-122.055795,-544.4
1699644706742318,-2208917825370000,36.75285,-122.05579,-546.0
1699644712733406,-2208917819570000,36.75283666666667,-122.05577833333334,-544.8
1699644715728193,-2208917816659999,36.75284833333333,-122.05577833333334,-545.0
1699644718723105,-2208917813719999,36.752853333333334,-122.05579,-545.6
1699644721719147,-2208917810810000,36.752853333333334,-122.05577666666667,-545.0
1699644724714042,-2208917807960000,36.752853333333334,-122.05576833333333,-545.4
1699644727709022,-2208917805110000,36.752856666666666,-122.05577,-544.6
1699644729775105,-2208917802190000,36.75286333333333,-122.05577333333333,-544.2
1699644732762991,-2208917799330000,36.75286666666667,-122.05576833333333,-545.8
1699644735758013,-2208917796460000,36.752865,-122.055765,-545.0
1699644738752902,-2208917793620000,36.75287,-122.055765,-544.6
1699644741756298,-2208917790760000,36.752871666666664,-122.05576666666667,-545.2
1699644744743822,-2208917787880000,36.752865,-122.05577833333334,-544.6
1699644747738837,-2208917785010000,36.752855,-122.05579333333333,-545.0
1699644750733802,-2208917782100000,36.75284666666667,-122.05579,-545.8
1699644752730877,-2208917779250000,36.75284333333333,-122.05579,-544.5
1699644755726770,-2208917776340000,36.75284333333333,-122.055795,-545.1
1699644758721783,-2208917773469999,36.752851666666665,-122.05579333333333,-544.8
1699644761723807,-2208917770620000,36.752856666666666,-122.05579166666666,-545.4
1699644764711593,-2208917767699999,36.752855,-122.055785,-545.1
1699644767768640,-2208917764830000,36.752851666666665,-122.05578833333334,-545.1
1699644770764549,-2208917761969999,36.752855,-122.05579333333333,-544.4
1699644772761543,-2208917759090000,36.75286,-122.055795,-545.6
1699644775756573,-2208917756219999,36.752865,-122.0558,-545.1
1699644778751534,-2208917753320000,36.752871666666664,-122.05581333333333,-545.1
1699644781747438,-2208917750409999,36.752875,-122.05582166666667,-544.8
1699644784741331,-2208917747540000,36.752875,-122.05583166666666,-545.0
1699644787737571,-2208917744659999,36.75288,-122.05583333333334,-545.8
1699644790732431,-2208917741760000,36.75288,-122.05584666666667,-544.9
