lcm_timestamp,sensor_timestamp,latitude,longitude,altitude
1696956676362932,1696956676362805859,36.75274658203125,-122.05583953857422,0.0
1696956681365441,1696956681365394183,36.752742767333984,-122.05583190917969,0.0
1696956686383524,1696956686383351514,36.75273132324219,-122.05583190917969,0.0
1696956691337816,1696956691337688064,36.75271987915039,-122.05583190917969,0.0
1696956696340047,1696956696339990149,36.75271224975586,-122.05584716796875,0.0
1696956701295434,1696956701295354884,36.75271224975586,-122.05586242675781,0.0
1696956705801342,1696956705801293971,36.752708435058594,-122.05586242675781,0.0
1696956710739781,1696956710739706689,36.75270080566406,-122.05587005615234,0.0
1696956715630232,1696956715630037920,36.7526969909668,-122.05587005615234,0.0
1696956720584072,1696956720584030097,36.7526969909668,-122.05587768554688,0.0
1696956725522413,1696956725522360933,36.752708435058594,-122.05589294433594,0.0
1696956730460676,1696956730460576515,36.75270080566406,-122.05592346191406,0.0
1696956735398996,1696956735398950829,36.75270080566406,-122.05593872070312,0.0
1696956740289788,1696956740289547150,36.75267791748047,-122.05595397949219,0.0
1696956745355683,1696956745355610570,36.752689361572266,-122.0559310913086,0.0
1696956750373587,1696956750373457456,36.752681732177734,-122.05593872070312,0.0
1696956755312103,1696956755312046825,36.7526741027832,-122.0559310913086,0.0
1696956760394186,1696956760394154605,36.75267028808594,-122.0559310913086,0.0
1696956765332633,1696956765332550763,36.75265884399414,-122.0559310913086,0.0
1696956770334783,1696956770334738417,36.752647399902344,-122.0559310913086,0.0
1696956775353113,1696956775352948990,36.752628326416016,-122.05593872070312,0.0
1696956780291015,1696956780290979146,36.75263595581055,-122.0559310913086,0.0
1696956786315949,1696956786315911160,36.75261688232422,-122.05593872070312,0.0
1696956791334444,1696956791334405434,36.752601623535156,-122.05593872070312,0.0
1696956796256512,1696956796256470622,36.752601623535156,-122.05593872070312,0.0
1696956801338384,1696956801338334750,36.75258255004883,-122.05593872070312,0.0
1696956806340532,1696956806340501131,36.75257110595703,-122.05593872070312,0.0
1696956811278984,1696956811278834612,36.75257110595703,-122.05593872070312,0.0
1696956816297376,1696956816297291887,36.7525634765625,-122.05593872070312,0.0
1696956821299803,1696956821299765476,36.75255584716797,-122.05593872070312,0.0
1696956826365997,1696956826365953518,36.75254440307617,-122.0559310913086,0.0
1696956831559970,1696956831559915523,36.75253677368164,-122.05592346191406,0.0
1696956837329309,1696956837329257543,36.752540588378906,-122.05592346191406,0.0
1696956842380099,1696956842379350264,36.75254821777344,-122.055908203125,0.0
1696956847317515,1696956847317477008,36.75255584716797,-122.055908203125,0.0
1696956852511507,1696956852511467578,36.75255584716797,-122.055908203125,0.0
1696956857449776,1696956857449737094,36.7525520324707,-122.05592346191406,0.0
1696956862467980,1696956862467938643,36.75254821777344,-122.05592346191406,0.0
1696956867422063,1696956867422019773,36.75254821777344,-122.05589294433594,0.0
1696956872296614,1696956872296565092,36.752559661865234,-122.05587768554688,0.0
1696956877298964,1696956877298847752,36.7525634765625,-122.0558853149414,0.0
1696956882380943,1696956882380896963,36.752567291259766,-122.0558853149414,0.0
1696956887383202,1696956887383072550,36.752567291259766,-122.05587005615234,0.0
1696956892257718,1696956892257422201,36.75258255004883,-122.05583953857422,0.0
1696956897323428,1696956897323390061,36.75257873535156,-122.05583190917969,0.0
1696956902261459,1696956902261389511,36.75257110595703,-122.05581665039062,0.0
1696956907343400,1696956907343270193,36.752567291259766,-122.0558090209961,0.0
1696956912347568,1696956912347366166,36.75257110595703,-122.05581665039062,0.0
1696956917284197,1696956917284110482,36.75257873535156,-122.05582427978516,0.0
1696956922366574,1696956922366504747,36.752593994140625,-122.05582427978516,0.0
1696956927305529,1696956927305362340,36.75260543823242,-122.05581665039062,0.0
1696956932323804,1696956932323638795,36.75262451171875,-122.05581665039062,0.0
1696956937341716,1696956937341667054,36.75263977050781,-122.05582427978516,0.0
1696956942359783,1696956942359745991,36.752647399902344,-122.05582427978516,0.0
1696956947297787,1696956947297721965,36.752662658691406,-122.05581665039062,0.0
1696956951804530,1696956951804397385,36.75265884399414,-122.05581665039062,0.0
1696956956630892,1696956956630746399,36.75267791748047,-122.05581665039062,0.0
1696956961569253,1696956961569204789,36.75269317626953,-122.05582427978516,0.0
1696956966523376,1696956966523320482,36.752708435058594,-122.0558090209961,0.0
1696956971478208,1696956971478116892,36.752708435058594,-122.05582427978516,0.0
1696956976416063,1696956976416021250,36.75271987915039,-122.05583190917969,0.0
1696956981306632,1696956981306557978,36.75273513793945,-122.05583953857422,0.0
1696956986308872,1696956986308759261,36.752742767333984,-122.05585479736328,0.0
1696956991311185,1696956991311090258,36.75274658203125,-122.05583953857422,0.0
1696956996377174,1696956996377080416,36.75275802612305,-122.05583190917969,0.0
1696957001331517,1696957001331442311,36.75277328491211,-122.05582427978516,0.0
1696957006333929,1696957006333892732,36.75278091430664,-122.05583190917969,0.0
1696957011335922,1696957011335882596,36.752784729003906,-122.05582427978516,0.0
1696957016354170,1696957016354106091,36.75278091430664,-122.05582427978516,0.0
1696957021356421,1696957021356353680,36.75277328491211,-122.05580139160156,0.0
1696957026295047,1696957026294985083,36.75277328491211,-122.05579376220703,0.0
1696957031313282,1696957031313240620,36.752769470214844,-122.0557861328125,0.0
1696957036315663,1696957036315528554,36.75276565551758,-122.05579376220703,0.0
1696957041333649,1696957041333619200,36.75275802612305,-122.05580139160156,0.0
1696957046272127,1696957046272075504,36.75275802612305,-122.05581665039062,0.0
1696957051290285,1696957051290229929,36.75274658203125,-122.05582427978516,0.0
1696957055797227,1696957055797183261,36.75273895263672,-122.05582427978516,0.0
1696957060799519,1696957060799235735,36.75273513793945,-122.05583190917969,0.0
1696957065625809,1696957065625760007,36.75273132324219,-122.05581665039062,0.0
1696957070547891,1696957070547815484,36.752723693847656,-122.05582427978516,0.0
1696957075502053,1696957075502008445,36.752708435058594,-122.05583190917969,0.0
1696957080440380,1696957080440338647,36.75269317626953,-122.05583190917969,0.0
1696957085394933,1696957085394899812,36.75269317626953,-122.05583190917969,0.0
1696957090349552,1696957090349521124,36.752681732177734,-122.05583190917969,0.0
1696957095352547,1696957095351784103,36.75267028808594,-122.05583190917969,0.0
1696957100353909,1696957100353765859,36.75266647338867,-122.05583190917969,0.0
1696957105355749,1696957105355696482,36.75265121459961,-122.05583190917969,0.0
1696957110310147,1696957110309983912,36.75264358520508,-122.05583190917969,0.0
1696957115328361,1696957115328289391,36.752628326416016,-122.05583190917969,0.0
1696957120330549,1696957120330394018,36.752620697021484,-122.05583190917969,0.0
1696957125284718,1696957125284679241,36.75261306762695,-122.05583190917969,0.0
1696957130350594,1696957130350551644,36.752601623535156,-122.05583190917969,0.0
1696957135352931,1696957135352891272,36.75258255004883,-122.05582427978516,0.0
1696957140290925,1696957140290862515,36.75257110595703,-122.05582427978516,0.0
1696957145309283,1696957145309192085,36.75255584716797,-122.05582427978516,0.0
1696957150311431,1696957150311385934,36.75254440307617,-122.05581665039062,0.0
1696957155313747,1696957155313644200,36.752532958984375,-122.05581665039062,0.0
1696957160315703,1696957160315638970,36.75252151489258,-122.05581665039062,0.0
1696957165333826,1696957165333723583,36.75251007080078,-122.05581665039062,0.0
1696957170288422,1696957170288045374,36.75251007080078,-122.05581665039062,0.0
1696957179733070,1696957179733019496,36.75251770019531,-122.0557861328125,0.0
1696957184559686,1696957184559500505,36.752525329589844,-122.0557861328125,0.0
1696957189577743,1696957189577701384,36.75253677368164,-122.0557861328125,0.0
1696957194531987,1696957194531918319,36.7525520324707,-122.0557861328125,0.0
1696957199534238,1696957199534195762,36.7525634765625,-122.05579376220703,0.0
1696957204424682,1696957204424449758,36.7525749206543,-122.0558090209961,0.0
1696957209378959,1696957209378840479,36.752567291259766,-122.0558090209961,0.0
1696957214317079,1696957214317018390,36.752567291259766,-122.05581665039062,0.0
1696957219319736,1696957219319609872,36.752567291259766,-122.05581665039062,0.0
1696957224337536,1696957224337487174,36.75257110595703,-122.05582427978516,0.0
1696957229339753,1696957229339688362,36.7525749206543,-122.05583190917969,0.0
1696957234358070,1696957234358021532,36.75257873535156,-122.05583190917969,0.0
1696957239360280,1696957239360226164,36.75257873535156,-122.05583953857422,0.0
1696957244362363,1696957244362316315,36.75259017944336,-122.05586242675781,0.0
1696957249380355,1696957249380307978,36.752593994140625,-122.05587005615234,0.0
1696957254318666,1696957254318632641,36.75259017944336,-122.05587005615234,0.0
1696957259337344,1696957259337031758,36.7525749206543,-122.05587768554688,0.0
1696957264339151,1696957264339047100,36.7525749206543,-122.05587768554688,0.0
1696957269357339,1696957269357282191,36.7525749206543,-122.0558853149414,0.0
1696957274311383,1696957274311336210,36.75257873535156,-122.05589294433594,0.0
1696957279377422,1696957279377379880,36.75259017944336,-122.055908203125,0.0
1696957284267868,1696957284267829793,36.752593994140625,-122.05591583251953,0.0
1696957288774431,1696957288774396751,36.752601623535156,-122.05592346191406,0.0
1696957293601273,1696957293600988535,36.75261306762695,-122.0559310913086,0.0
1696957298539445,1696957298539391750,36.752628326416016,-122.05593872070312,0.0
1696957303494030,1696957303493955666,36.75263977050781,-122.05594635009766,0.0
1696957308448122,1696957308448089687,36.75265121459961,-122.05595397949219,0.0
1696957313386441,1696957313386408548,36.752655029296875,-122.05597686767578,0.0
1696957318404521,1696957318404482435,36.752662658691406,-122.05597686767578,0.0
1696957323294815,1696957323294772469,36.75267028808594,-122.05599212646484,0.0
1696957328361238,1696957328361143055,36.75266647338867,-122.05599975585938,0.0
1696957333315660,1696957333315335440,36.75269317626953,-122.0560073852539,0.0
1696957338317408,1696957338317373670,36.7526969909668,-122.05601501464844,0.0
1696957343335610,1696957343335574139,36.75270080566406,-122.05601501464844,0.0
1696957348353882,1696957348353776380,36.75271224975586,-122.05601501464844,0.0
1696957353355824,1696957353355704148,36.75271987915039,-122.05599975585938,0.0
1696957358358137,1696957358358106572,36.75273132324219,-122.05599212646484,0.0
1696957363312553,1696957363312441457,36.75273513793945,-122.05599212646484,0.0
1696957368330876,1696957368330783872,36.75271987915039,-122.05597686767578,0.0
1696957373396470,1696957373396391341,36.75271224975586,-122.05597686767578,0.0
1696957378334974,1696957378334921399,36.75270462036133,-122.05596160888672,0.0
1696957383273180,1696957383273120911,36.7526969909668,-122.05595397949219,0.0
1696957388291898,1696957388291268685,36.75269317626953,-122.05594635009766,0.0
1696957393293391,1696957393293356123,36.75267791748047,-122.0559310913086,0.0
1696957398295562,1696957398295494906,36.75267028808594,-122.05591583251953,0.0
1696957402738149,1696957402738099089,36.75267028808594,-122.055908203125,0.0
1696957407756176,1696957407756148350,36.75267791748047,-122.05589294433594,0.0
1696957412582743,1696957412582682673,36.75267028808594,-122.05589294433594,0.0
1696957417521001,1696957417520942783,36.752662658691406,-122.05591583251953,0.0
1696957422459648,1696957422459545856,36.752655029296875,-122.05591583251953,0.0
1696957427461829,1696957427461792515,36.752662658691406,-122.055908203125,0.0
1696957437354074,1696957437354032285,36.75266647338867,-122.05589294433594,0.0
1696957442355942,1696957442355895776,36.752662658691406,-122.0558853149414,0.0
1696957447373809,1696957447373764327,36.75266647338867,-122.05587768554688,0.0
1696957452312403,1696957452312339533,36.75265884399414,-122.05587768554688,0.0
1696957457378494,1696957457378448923,36.75266647338867,-122.05587005615234,0.0
1696957462332839,1696957462332795769,36.75266647338867,-122.05586242675781,0.0
1696957467334792,1696957467334757247,36.7526741027832,-122.05587005615234,0.0
1696957472337133,1696957472337036972,36.75266647338867,-122.05587005615234,0.0
1696957477355447,1696957477355416875,36.752662658691406,-122.05587005615234,0.0
1696957482293897,1696957482293845012,36.7526741027832,-122.05587005615234,0.0
1696957487295940,1696957487295893266,36.75267028808594,-122.05587005615234,0.0
1696957492314468,1696957492314421429,36.7526741027832,-122.05587005615234,0.0
1696957502350795,1696957502350512620,36.7526741027832,-122.05586242675781,0.0
1696957507368775,1696957507368742717,36.75267028808594,-122.05586242675781,0.0
1696957512307134,1696957512307098636,36.7526741027832,-122.05586242675781,0.0
1696957517308819,1696957517308780412,36.75266647338867,-122.05585479736328,0.0
1696957521815461,1696957521815396558,36.75266647338867,-122.05585479736328,0.0
1696957526769642,1696957526769603284,36.7526741027832,-122.05585479736328,0.0
1696957531595954,1696957531595914000,36.75266647338867,-122.05583953857422,0.0
1696957536534234,1696957536534182980,36.752662658691406,-122.05584716796875,0.0
1696957541552367,1696957541552307696,36.75266647338867,-122.05583953857422,0.0
1696957546426989,1696957546426884566,36.752655029296875,-122.05583190917969,0.0
1696957551428675,1696957551428634492,36.752662658691406,-122.05581665039062,0.0
1696957556319092,1696957556319050698,36.752655029296875,-122.0558090209961,0.0
1696957566355567,1696957566355515646,36.752662658691406,-122.05579376220703,0.0
1696957571357687,1696957571357645980,36.752655029296875,-122.05574798583984,0.0
1696957576376808,1696957576375969216,36.75265884399414,-122.05575561523438,0.0
1696957581330191,1696957581330156088,36.752662658691406,-122.05570983886719,0.0
1696957586332665,1696957586332578101,36.75266647338867,-122.05570220947266,0.0
1696957591350571,1696957591350526556,36.752655029296875,-122.05570983886719,0.0
1696957596288983,1696957596288940506,36.752655029296875,-122.05570983886719,0.0
1696957601306877,1696957601306818083,36.7526741027832,-122.05574035644531,0.0
1696957606308965,1696957606308930795,36.75266647338867,-122.05572509765625,0.0
1696957611327179,1696957611327138408,36.7526741027832,-122.05571746826172,0.0
1696957616281605,1696957616281560295,36.75267028808594,-122.05570983886719,0.0
1696957621283397,1696957621283351580,36.75266647338867,-122.05570983886719,0.0
1696957626237744,1696957626237699040,36.75267028808594,-122.05570220947266,0.0
1696957631319979,1696957631319928530,36.7526741027832,-122.05570220947266,0.0
1696957636274358,1696957636274312098,36.75267028808594,-122.05570220947266,0.0
1696957640621329,1696957640621298258,36.75267791748047,-122.05570220947266,0.0
1696957645575802,1696957645575686715,36.75267028808594,-122.05570220947266,0.0
1696957650530013,1696957650529971712,36.75267791748047,-122.05569458007812,0.0
1696957655484356,1696957655484252655,36.752685546875,-122.05569458007812,0.0
1696957660486072,1696957660486034823,36.752689361572266,-122.05570220947266,0.0
1696957665440266,1696957665440227924,36.752685546875,-122.05570983886719,0.0
1696957670378729,1696957670378557583,36.752685546875,-122.05570983886719,0.0
1696957675333086,1696957675332921840,36.75267028808594,-122.05570983886719,0.0
1696957680351083,1696957680351041473,36.75266647338867,-122.05570983886719,0.0
1696957686376128,1696957686376008773,36.75266647338867,-122.05572509765625,0.0
1696957691314380,1696957691314323552,36.75266647338867,-122.05574035644531,0.0
1696957696380289,1696957696380239251,36.75266647338867,-122.05574798583984,0.0
1696957701334379,1696957701334342918,36.75266647338867,-122.0557632446289,0.0
1696957706352646,1696957706352605886,36.75265884399414,-122.05577850341797,0.0
1696957711290863,1696957711290755118,36.752662658691406,-122.05580139160156,0.0
1696957716372955,1696957716372900609,36.752655029296875,-122.05580139160156,0.0
1696957721326840,1696957721326790430,36.75265884399414,-122.05581665039062,0.0
1696957726520692,1696957726520635325,36.75263977050781,-122.05582427978516,0.0
1696957732289921,1696957732289875964,36.75265121459961,-122.05583953857422,0.0
1696957737372116,1696957737371995982,36.75265121459961,-122.05583953857422,0.0
1696957742373943,1696957742373904743,36.75263977050781,-122.05584716796875,0.0
1696957752794039,1696957752793904310,36.75263977050781,-122.05586242675781,0.0
1696957757748040,1696957757747973551,36.75263977050781,-122.05587005615234,0.0
1696957762574666,1696957762574626688,36.75263595581055,-122.05589294433594,0.0
1696957767529052,1696957767528932246,36.75263595581055,-122.05589294433594,0.0
1696957772547398,1696957772547253466,36.752647399902344,-122.05591583251953,0.0
1696957777485173,1696957777485124841,36.752662658691406,-122.05593872070312,0.0
1696957782375568,1696957782375497550,36.752662658691406,-122.05596160888672,0.0
1696957787393846,1696957787393808419,36.752655029296875,-122.05596160888672,0.0
1696957792348382,1696957792348350773,36.752662658691406,-122.05598449707031,0.0
1696957797286794,1696957797286629162,36.75266647338867,-122.05599975585938,0.0
1696957802368998,1696957802368906820,36.75267028808594,-122.05601501464844,0.0
1696957807307540,1696957807307439488,36.75267791748047,-122.0560302734375,0.0
1696957812325736,1696957812325692276,36.75267028808594,-122.05603790283203,0.0
1696957817328070,1696957817328027587,36.75267028808594,-122.05603790283203,0.0
1696957822330053,1696957822330007113,36.7526741027832,-122.05603790283203,0.0
1696957827348393,1696957827348311380,36.75267028808594,-122.0560302734375,0.0
1696957832286882,1696957832286729345,36.752685546875,-122.0560302734375,0.0
1696957837352802,1696957837352725947,36.7526969909668,-122.0560302734375,0.0
1696957842355080,1696957842355032658,36.75270462036133,-122.05602264404297,0.0
1696957847309484,1696957847309423047,36.752716064453125,-122.05602264404297,0.0
1696957852327971,1696957852327731372,36.75271987915039,-122.05601501464844,0.0
1696957857330229,1696957857330168130,36.75273132324219,-122.05601501464844,0.0
1696957862220626,1696957862220581918,36.75273132324219,-122.05599975585938,0.0
1696957867238623,1696957867238570650,36.75272750854492,-122.05597686767578,0.0
1696957871745192,1696957871745149438,36.752723693847656,-122.05593872070312,0.0
1696957876571356,1696957876571311766,36.75272750854492,-122.0559310913086,0.0
1696957881509912,1696957881509798775,36.75272750854492,-122.05592346191406,0.0
1696957886528349,1696957886528295545,36.752723693847656,-122.055908203125,0.0
1696957891466685,1696957891466641840,36.75271987915039,-122.055908203125,0.0
1696957896357050,1696957896357006199,36.752723693847656,-122.055908203125,0.0
1696957901295197,1696957901295149296,36.752723693847656,-122.05590057373047,0.0
1696957906313564,1696957906313281573,36.75271987915039,-122.0558853149414,0.0
1696957911331251,1696957911331207556,36.75271224975586,-122.05587768554688,0.0
1696957916333598,1696957916333477675,36.75270462036133,-122.05587005615234,0.0
1696957921351951,1696957921351814672,36.75270462036133,-122.05585479736328,0.0
1696957926306031,1696957926305917903,36.7526969909668,-122.05583953857422,0.0
1696957931308215,1696957931308176365,36.75270462036133,-122.05583190917969,0.0
1696957936262480,1696957936262431967,36.752708435058594,-122.05581665039062,0.0
1696957941328592,1696957941328558902,36.75270080566406,-122.05579376220703,0.0
1696957946346932,1696957946346884011,36.752708435058594,-122.0557861328125,0.0
1696957951365290,1696957951365237855,36.75270462036133,-122.05577087402344,0.0
1696957956303530,1696957956303442207,36.752708435058594,-122.05575561523438,0.0
1696957961321877,1696957961321817444,36.752708435058594,-122.05574798583984,0.0
1696957966340118,1696957966339999963,36.752708435058594,-122.05573272705078,0.0
1696957971342353,1696957971342305634,36.752708435058594,-122.05571746826172,0.0
1696957975785244,1696957975785122926,36.75270080566406,-122.05570220947266,0.0
1696957980595195,1696957980595144371,36.75270462036133,-122.0556869506836,0.0
1696957985549900,1696957985549760697,36.752708435058594,-122.05567169189453,0.0
1696957990488143,1696957990488085211,36.75271224975586,-122.05567169189453,0.0
1696957995506294,1696957995506133753,36.752716064453125,-122.05567932128906,0.0
1696958000444628,1696958000444511842,36.75271987915039,-122.05567932128906,0.0
1696958005318887,1696958005318823362,36.752716064453125,-122.05567932128906,0.0
1696958010321028,1696958010320900659,36.75272750854492,-122.05569458007812,0.0
1696958015275613,1696958015275529563,36.752716064453125,-122.05569458007812,0.0
1696958020341815,1696958020341770903,36.75271224975586,-122.05570220947266,0.0
1696958025344031,1696958025343975636,36.752708435058594,-122.05570983886719,0.0
1696958030362532,1696958030362449028,36.75270080566406,-122.05571746826172,0.0
1696958035316526,1696958035316482364,36.7526969909668,-122.05572509765625,0.0
1696958040366729,1696958040366662307,36.7526969909668,-122.05574035644531,0.0
1696958045307613,1696958045304989466,36.7526969909668,-122.05574798583984,0.0
1696958050323430,1696958050323317409,36.75269317626953,-122.05575561523438,0.0
1696958055341338,1696958055341290104,36.75269317626953,-122.0557632446289,0.0
1696958060215694,1696958060215651295,36.75270080566406,-122.0557861328125,0.0
1696958070267981,1696958070267944930,36.7526969909668,-122.05581665039062,0.0
1696958074774652,1696958074774619180,36.75270080566406,-122.05583190917969,0.0
1696958079777375,1696958079777333306,36.752689361572266,-122.05583190917969,0.0
1696958084603377,1696958084603324826,36.752708435058594,-122.05583953857422,0.0
1696958089541376,1696958089541317081,36.7526969909668,-122.05586242675781,0.0
1696958094479590,1696958094479531972,36.75270080566406,-122.05587005615234,0.0
1696958099433749,1696958099433563569,36.7526969909668,-122.055908203125,0.0
1696958104371924,1696958104371752369,36.752708435058594,-122.05591583251953,0.0
1696958109310444,1696958109310390880,36.75270462036133,-122.05592346191406,0.0
1696958114328792,1696958114328727675,36.752708435058594,-122.0559310913086,0.0
1696958119267211,1696958119267087099,36.752708435058594,-122.05595397949219,0.0
1696958124349329,1696958124349251429,36.7526969909668,-122.05596160888672,0.0
1696958129303387,1696958129303348885,36.75270462036133,-122.05597686767578,0.0
1696958134321367,1696958134321330615,36.7526969909668,-122.05598449707031,0.0
1696958139387405,1696958139387279328,36.752708435058594,-122.05599975585938,0.0
1696958144341980,1696958144341927387,36.75271224975586,-122.05602264404297,0.0
1696958149296103,1696958149296047492,36.752716064453125,-122.05603790283203,0.0
1696958154362579,1696958154362526148,36.75271987915039,-122.05603790283203,0.0
1696958159300718,1696958159300678484,36.75273132324219,-122.05604553222656,0.0
1696958164302925,1696958164302781085,36.75273513793945,-122.05604553222656,0.0
1696958169241254,1696958169241190821,36.75274658203125,-122.05604553222656,0.0
1696958174307432,1696958174307385323,36.75274658203125,-122.0560302734375,0.0
1696958178734274,1696958178734218174,36.752750396728516,-122.05602264404297,0.0
1696958183640570,1696958183640535902,36.752742767333984,-122.0560073852539,0.0
1696958188515164,1696958188515134468,36.75273132324219,-122.05599212646484,0.0
1696958193533161,1696958193533104090,36.75271224975586,-122.05599975585938,0.0
1696958198423674,1696958198423547061,36.75269317626953,-122.05596923828125,0.0
1696958203361922,1696958203361859435,36.75267791748047,-122.05596160888672,0.0
1696958208300278,1696958208300228996,36.75267028808594,-122.05596923828125,0.0
1696958213286578,1696958213286525418,36.75267028808594,-122.05597686767578,0.0
1696958218368793,1696958218368748841,36.75267028808594,-122.05599212646484,0.0
1696958223323216,1696958223323159621,36.75267791748047,-122.0560073852539,0.0
1696958228341743,1696958228341683623,36.75267028808594,-122.0560073852539,0.0
1696958233343766,1696958233343638765,36.752655029296875,-122.05598449707031,0.0
1696958238361827,1696958238361774756,36.752647399902344,-122.05597686767578,0.0
1696958243316202,1696958243316170380,36.75265121459961,-122.05595397949219,0.0
1696958248318389,1696958248318331158,36.75265884399414,-122.05595397949219,0.0
1696958253336198,1696958253336155364,36.752655029296875,-122.05593872070312,0.0
1696958258274284,1696958258274212735,36.75263977050781,-122.05593872070312,0.0
1696958263292494,1696958263292450960,36.752655029296875,-122.05591583251953,0.0
1696958268294623,1696958268294590653,36.752655029296875,-122.0559310913086,0.0
1696958272801499,1696958272801298918,36.75267028808594,-122.05592346191406,0.0
1696958277755872,1696958277755840441,36.7526741027832,-122.05590057373047,0.0
1696958282582424,1696958282582370109,36.75263214111328,-122.05589294433594,0.0
1696958287520882,1696958287520851582,36.75261306762695,-122.05590057373047,0.0
1696958292523045,1696958292523003196,36.752601623535156,-122.0558853149414,0.0
1696958297524852,1696958297524820066,36.752586364746094,-122.05587768554688,0.0
1696958302399353,1696958302399235577,36.75258255004883,-122.05587768554688,0.0
1696958307401502,1696958307401390871,36.75258255004883,-122.05585479736328,0.0
1696958312340151,1696958312339998928,36.75257110595703,-122.05584716796875,0.0
1696958317294547,1696958317294388960,36.752567291259766,-122.05583190917969,0.0
1696958322296778,1696958322296723001,36.7525634765625,-122.05582427978516,0.0
1696958327362688,1696958327362637221,36.75255584716797,-122.05581665039062,0.0
1696958332380937,1696958332380896813,36.75254821777344,-122.0558090209961,0.0
1696958337335274,1696958337335243078,36.75254440307617,-122.05582427978516,0.0
1696958342273421,1696958342273394177,36.752532958984375,-122.05583190917969,0.0
1696958347355363,1696958347355318727,36.752532958984375,-122.05584716796875,0.0
1696958352373541,1696958352373454517,36.75253677368164,-122.05585479736328,0.0
1696958357312001,1696958357311929106,36.752559661865234,-122.05587005615234,0.0
1696958362250417,1696958362250325119,36.75257110595703,-122.05587005615234,0.0
1696958367268751,1696958367268722375,36.75258255004883,-122.05585479736328,0.0
1696958372335186,1696958372335083894,36.752601623535156,-122.05584716796875,0.0
1696958377209371,1696958377209328346,36.75261306762695,-122.05584716796875,0.0
1696958381716538,1696958381716490027,36.75260925292969,-122.05583953857422,0.0
1696958391497035,1696958391496998809,36.752620697021484,-122.05585479736328,0.0
1696958396515006,1696958396514928211,36.75261688232422,-122.05585479736328,0.0
1696958401468793,1696958401468750117,36.75261688232422,-122.05586242675781,0.0
1696958406423002,1696958406422950944,36.75261306762695,-122.05585479736328,0.0
1696958411361210,1696958411361161850,36.75260543823242,-122.05586242675781,0.0
1696958416315708,1696958416315675990,36.75260925292969,-122.05587768554688,0.0
1696958421333782,1696958421333740898,36.752601623535156,-122.055908203125,0.0
1696958426351842,1696958426351780384,36.75260543823242,-122.05587768554688,0.0
1696958431305833,1696958431305787849,36.752593994140625,-122.0558853149414,0.0
1696958436355805,1696958436355727732,36.752593994140625,-122.05587768554688,0.0
1696958441310196,1696958441310135371,36.75261306762695,-122.05587768554688,0.0
1696958446376046,1696958446376004347,36.75262451171875,-122.05585479736328,0.0
1696958451330524,1696958451330469850,36.752620697021484,-122.05585479736328,0.0
1696958456348981,1696958456348940150,36.75260543823242,-122.05586242675781,0.0
1696958461351391,1696958461351348968,36.75260925292969,-122.05586242675781,0.0
1696958466369832,1696958466369802771,36.752601623535156,-122.05585479736328,0.0
